"STATION","DATE","REPORT_TYPE","SOURCE","AWND","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupElevationUnit","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","CDSD","CLDD","DSNW","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","HDSD","HTDD","HeavyFog","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySeaLevelPressure","HourlySkyConditions","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","REM","REPORT_TYPE","SOURCE","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","Sunrise","Sunset","TStorms","WindEquipmentChangeDate"
"72503014732","2020-03-12T00:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.08","30","44","0.00",,"+0.01","5","58","30.08","SCT:04 250","30.05","10.00","38","060",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11403/12/20 00:51:01 METAR KLGA 120551Z 06003KT 10SM SCT250 07/M01 A3008 RMK AO2 SLP186 T00671011 10122 20067 55005 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72503014732","2020-03-12T01:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30","44",,,"+0.01","5","58","30.08",,"30.04","9.94","38","060",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08072503 32966 40603 10067 21011 30172 40186 55005 90551 333 10122 20067 555 91206=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72503014732","2020-03-12T01:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.08","32","43","0.00",,,,"65","30.07","SCT:04 250","30.05","10.00","38","050",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09503/12/20 01:51:01 METAR KLGA 120651Z 05003KT 10SM SCT250 06/00 A3008 RMK AO2 SLP184 T00610000 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72503014732","2020-03-12T02:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.08","33","42","0.00",,,,"71","30.07","FEW:02 250","30.05","10.00","38","040",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09503/12/20 02:51:01 METAR KLGA 120751Z 04004KT 10SM FEW250 06/01 A3008 RMK AO2 SLP184 T00560006 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72503014732","2020-03-12T03:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.09","33","42","0.00",,"-0.01","3","71","30.09","FEW:02 100 FEW:02 250","30.06","10.00","38","050",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10803/12/20 03:51:01 METAR KLGA 120851Z 05005KT 10SM FEW100 FEW250 06/01 A3009 RMK AO2 SLP189 T00560006 53003 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72503014732","2020-03-12T04:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"33","42",,,"-0.01","3","71","30.09",,"30.05","9.94","38","050",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN06472503 32966 20505 10056 20006 30176 40189 53003 90851 555 91209=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72503014732","2020-03-12T04:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.11","32","42","0.00",,,,"68","30.11","BKN:07 60","30.08","10.00","38","060",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09503/12/20 04:51:01 METAR KLGA 120951Z 06007KT 10SM BKN060 06/00 A3011 RMK AO2 SLP196 T00560000 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72503014732","2020-03-12T05:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.12","34","42","0.00",,,,"73","30.12","BKN:07 60","30.09","10.00","39","050",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09503/12/20 05:51:01 METAR KLGA 121051Z 05007KT 10SM BKN060 06/01 A3012 RMK AO2 SLP199 T00560011 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72503014732","2020-03-12T06:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.14","33","43","0.00",,"-0.05","1","68","30.14","FEW:02 60 BKN:07 100","30.11","10.00","39","050",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12003/12/20 06:51:02 METAR KLGA 121151Z 05008KT 10SM FEW060 BKN100 06/01 A3014 RMK AO2 SLP205 T00610006 10067 20050 51016 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72503014732","2020-03-12T07:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"33","43",,,"-0.05","1","68","30.14","57","30.10","9.94","39","050",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08072503 32766 60508 10061 20006 30193 40205 51016 91151 333 10133 20050 555 91212=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72503014732","2020-03-12T07:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.16","33","43","0.00",,,,"68","30.16","OVC:08 80","30.13","10.00","39","050",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09503/12/20 07:51:02 METAR KLGA 121251Z 05009KT 10SM OVC080 06/01 A3016 RMK AO2 SLP212 T00610006 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72503014732","2020-03-12T08:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.18","35","43","0.00",,,,"74","30.18","FEW:02 15 BKN:07 60 OVC:08 90","30.15","10.00","40","050",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10903/12/20 08:51:02 METAR KLGA 121351Z 05009KT 10SM FEW015 BKN060 OVC090 06/02 A3018 RMK AO2 SLP219 T00610017 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72503014732","2020-03-12T09:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.19","37","44","0.00",,"-0.05","1","76","30.19","SCT:04 18 OVC:08 55","30.16","10.00","41","040",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10803/12/20 09:51:02 METAR KLGA 121451Z 04007KT 10SM SCT018 OVC055 07/03 A3019 RMK AO2 SLP222 T00670028 51016 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72503014732","2020-03-12T10:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"37","44",,,"-0.05","1","76","30.19","15","30.15","9.94","41","040",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN06472503 32466 80407 10067 20028 30210 40222 51016 91451 555 91215=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72503014732","2020-03-12T10:07:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.19","38","44",,,,,"79",,"BKN:07 17 OVC:08 55","30.16","10.00","41","040",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09503/12/20 10:07:02 SPECI KLGA 121507Z 04007KT 10SM BKN017 OVC055 07/03 A3019 RMK AO2 T00670033 $","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72503014732","2020-03-12T10:37:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.19","39","46","T",,,,"77",,"SCT:04 17 OVC:08 55","30.16","10.00","43","050",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11003/12/20 10:37:02 SPECI KLGA 121537Z 05009KT 10SM SCT017 OVC055 08/04 A3019 RMK AO2 RAB24E35 P0000 T00780039 $","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72503014732","2020-03-12T10:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.19","39","46","T",,,,"77","30.19","FEW:02 17 OVC:08 50","30.16","10.00","43","040",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11703/12/20 10:51:02 METAR KLGA 121551Z 04009KT 10SM FEW017 OVC050 08/04 A3019 RMK AO2 RAB24E35 SLP223 P0000 T00780039 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72503014732","2020-03-12T11:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.19","38","46","0.00",,,,"73","30.19","FEW:02 21 OVC:08 50","30.16","10.00","42","050",,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10203/12/20 11:51:02 METAR KLGA 121651Z 05010KT 10SM FEW021 OVC050 08/03 A3019 RMK AO2 SLP222 T00780033 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72503014732","2020-03-12T12:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.18","38","46","0.00",,"+0.01","8","73","30.18","FEW:02 21 OVC:08 50","30.15","10.00","42","040",,"13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12603/12/20 12:51:02 METAR KLGA 121751Z 04011KT 10SM FEW021 OVC050 08/03 A3018 RMK AO2 SLP219 60000 T00780033 10089 20056 58002 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72503014732","2020-03-12T13:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"38","46",,,"+0.01","8","73","30.18","26","30.14","9.94","42","040",,"13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08672503 12566 80411 10078 20033 30206 40219 58002 69901 91751 333 10089 20056 555 91218=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72503014732","2020-03-12T13:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.16","38","47","0.00",,,,"71","30.16","FEW:02 20 OVC:08 50","30.13","10.00","43","050",,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10203/12/20 13:51:02 METAR KLGA 121851Z 05010KT 10SM FEW020 OVC050 08/03 A3016 RMK AO2 SLP212 T00830033 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72503014732","2020-03-12T14:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.16","38","45","0.00",,,,"77","30.16","FEW:02 18 BKN:07 22 OVC:08 45","30.13","10.00","42","050",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10903/12/20 14:51:02 METAR KLGA 121951Z 05009KT 10SM FEW018 BKN022 OVC045 07/03 A3016 RMK AO2 SLP213 T00720033 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72503014732","2020-03-12T15:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.16","39","47","0.00",,"+0.02","6","74","30.16","OVC:08 17","30.13","10.00","43","040",,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10103/12/20 15:51:02 METAR KLGA 122051Z 04010KT 10SM OVC017 08/04 A3016 RMK AO2 SLP212 T00830039 56007 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72503014732","2020-03-12T16:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"39","47",,,"+0.02","6","74","30.16","15","30.12","9.94","43","040",,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN06472503 32466 80410 10083 20039 30200 40212 56007 92051 555 91221=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72503014732","2020-03-12T16:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.14","39","47","0.00",,,,"74","30.13","BKN:07 16 OVC:08 24","30.11","10.00","43","050",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10203/12/20 16:51:02 METAR KLGA 122151Z 05009KT 10SM BKN016 OVC024 08/04 A3014 RMK AO2 SLP204 T00830039 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72503014732","2020-03-12T17:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.14","40","48","0.00",,,,"74","30.14","OVC:08 14","30.11","10.00","44","070",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09503/12/20 17:51:02 METAR KLGA 122251Z 07009KT 10SM OVC014 09/04 A3014 RMK AO2 SLP205 T00890044 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72503014732","2020-03-12T18:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.14","39","45","0.00",,"+0.02","5","80","30.14","OVC:08 13","30.11","10.00","42","030",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11303/12/20 18:51:02 METAR KLGA 122351Z 03008KT 10SM OVC013 07/04 A3014 RMK AO2 SLP206 T00720039 10100 20072 55006 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72503014732","2020-03-12T19:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"39","45",,,"+0.02","5","80","30.14","15","30.10","9.94","42","030",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08072503 32466 80308 10072 20039 30193 40206 55006 92351 333 10100 20050 555 91300=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72503014732","2020-03-12T19:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.15","40","45","0.01","-RA:02 |RA |RA",,,"83","30.14","OVC:08 11","30.12","9.00","43","040",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11003/12/20 19:51:01 METAR KLGA 130051Z 04008KT 9SM -RA OVC011 07/04 A3015 RMK AO2 RAB07 SLP208 P0001 T00720044 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72503014732","2020-03-12T20:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.13","41","46","T",,,,"83","30.13","OVC:08 10","30.10","10.00","44","030",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10703/12/20 20:51:01 METAR KLGA 130151Z 03006KT 10SM OVC010 08/05 A3013 RMK AO2 RAE13 SLP203 P0000 T00780050 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72503014732","2020-03-12T21:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.12","40","44","0.00",,"+0.02","8","85","30.11","OVC:08 11","30.09","10.00","42","060",,"13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10703/12/20 21:51:01 METAR KLGA 130251Z 06011KT 10SM OVC011 07/04 A3012 RMK AO2 SLP198 60001 T00670044 58008 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72503014732","2020-03-12T22:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"40","44",,,"+0.02","8","85","30.11","15","30.08","9.94","42","060",,"13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN07072503 12466 80611 10067 20044 30186 40198 58008 69937 90251 555 91303=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72503014732","2020-03-12T22:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.10","40","44","T",,,,"85","30.09","OVC:08 10","30.07","9.00","42","050",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10903/12/20 22:51:02 METAR KLGA 130351Z 05009KT 9SM OVC010 07/04 A3010 RMK AO2 RAB04E46 SLP191 P0000 T00670044 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72503014732","2020-03-12T23:28:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.08","41","44",,,,,"89",,"OVC:08 9","30.05","9.00","43","030",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET08703/12/20 23:28:02 SPECI KLGA 130428Z 03008KT 9SM OVC009 07/05 A3008 RMK AO2 T00670050 $","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72503014732","2020-03-12T23:51:00","FM-15","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.07","41","45","0.01","-RA:02 BR:1 |RA |RA",,,"86","30.07","OVC:08 7","30.04","4.00","43","040",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12303/12/20 23:51:02 METAR KLGA 130451Z 04009KT 4SM -RA BR OVC007 07/05 A3007 RMK AO2 RAB40 SLP183 P0000 T00720050 401000050 $","FM-15","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72503014732","2020-03-12T23:59:00","SOD  ","6",,,,,,,,,,,,,,,"37","46","75","30.13","30.11","41","9.1","0","5.2","19","50","41","050","22","0.02","0","0.0","090","15","RA BR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD76024 HR PRECIPITATION (IN): 0.02 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  WEATHER(CODE):1  24 HR MAX TEMP (F): 5024 HR MIN TEMP (F): 41AVERAGE STATION PRESSURE(D):30.106 MINIMUM SEA LEVEL PRESSURE:30.07 TIME OF OCCURRENCE:2359 PEAK WIND SPEED (MPH): 22 PEAK WIND DIR (DEG): 50 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 15FASTEST 2MIN DIR (DEG): 90 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 9.1 24 HR AVG TEMP (F): 46DEPART FROM NORMAL:  5  HEATING DEGREE DAYS: 19 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST): 50 LATEST NIGHT MIN TEMP(1900-0800 LST):41 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00T     0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.01T     0.00T     0.01","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0611","1800",,
"72503014732","2020-03-13T00:51:00","FM-15","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.05","40","43","T",,"+0.07","8","89","30.04","OVC:08 7","30.02","9.00","42","060",,"16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13803/13/20 00:51:02 METAR KLGA 130551Z 06014KT 9SM OVC007 06/04 A3005 RMK AO2 RAE05DZB14E47 SLP174 P0001 60002 T00610044 10089 20061 58024 $","FM-15","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72503014732","2020-03-13T01:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.02","41","44","0.00",,,,"89","30.01","OVC:08 7","29.99","8.00","43","050",,"15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09403/13/20 01:51:02 METAR KLGA 130651Z 05013KT 8SM OVC007 07/05 A3002 RMK AO2 SLP164 T00670050 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72503014732","2020-03-13T02:38:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.99","41","43","T","-DZ:01 BR:1 |DZ |DZ",,,"93",,"OVC:08 4","29.96","4.00","42","050",,"14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10603/13/20 02:38:02 SPECI KLGA 130738Z 05012KT 4SM -DZ BR OVC004 06/05 A2999 RMK AO2 DZB38 P0000 T00610050 $","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72503014732","2020-03-13T02:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.97","41","43","T","-DZ:01 BR:1 |DZ |DZ",,,"93","29.97","OVC:08 3","29.94","3.00","42","060",,"14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11303/13/20 02:51:02 METAR KLGA 130751Z 06012KT 3SM -DZ BR OVC003 06/05 A2997 RMK AO2 DZB38 SLP148 P0000 T00610050 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72503014732","2020-03-13T03:07:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.96","41","43","T","-DZ:01 BR:1 |s DZ s |DZ s",,,"93",,"OVC:08 3","29.93","0.50","42","050",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11603/13/20 03:07:02 SPECI KLGA 130807Z 05009KT 1/2SM -DZ BR OVC003 06/05 A2996 RMK AO2 SFC VIS 1 1/2 P0000 T00610050 $","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72503014732","2020-03-13T03:28:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.95","41","43","T","-DZ:01 BR:1 |s DZ s |DZ s",,,"93",,"OVC:08 2","29.92","0.50","42","040",,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11203/13/20 03:28:02 SPECI KLGA 130828Z 04010KT 1/2SM -DZ BR OVC002 06/05 A2995 RMK AO2 SFC VIS 1 P0000 T00610050 $","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72503014732","2020-03-13T03:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.94","41","43","T","-DZ:01 BR:1 |s DZ s |DZ s","+0.11","7","93","29.94","OVC:08 2","29.91","0.50","42","060",,"15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET14303/13/20 03:51:02 METAR KLGA 130851Z 06013KT 1/2SM R04/P6000FT -DZ BR OVC002 06/05 A2994 RMK AO2 SFC VIS 1 SLP138 P0000 60000 T00610050 57036 /","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72503014732","2020-03-13T04:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"41","43",,"||DZ","+0.11","7","93","29.94","2","29.90","0.50","42","060",,"15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08672503 11108 80613 10061 20050 30125 40138 57036 69907 751// 90851 333 96010 555 91309=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72503014732","2020-03-13T04:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.91","42","44","T","-DZ:01 BR:1 |s DZ s |DZ s",,,"93","29.90","OVC:08 2","29.88","0.50","43","050",,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13303/13/20 04:51:02 METAR KLGA 130951Z 05010KT 1/2SM R04/P6000FT -DZ BR OVC002 07/06 A2991 RMK AO2 SFC VIS 3/4 SLP126 P0000 T00670056 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72503014732","2020-03-13T05:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.86","50","51","0.03","RA:02 BR:1 |RA |RA",,,"96","29.85","OVC:08 3","29.83","1.50","50","170","18","13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13403/13/20 05:51:02 METAR KLGA 131051Z 17011G16KT 1 1/2SM RA BR OVC003 11/10 A2986 RMK AO2 SFC VIS 2 DZE04RAB33 SLP110 P0001 T01060100 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
